dhlabid,title,year,city
201471560,romsdalsamtstidende,1910,Kristiansund
202621753,norskkundgjoerelsestidende,1910,Oslo
200642954,gjengangeren,1910,Horten
203117099,indheredsposten,1910,
200217325,bergenstidende,1910,Bergen
204727607,Laagendalsposten ,1910,Kongsberg
202554207,namdalensblad,1910,
201629307,stjordalensblad,1910,Stjørdal
204319030,gjoviksbladattenattifire,1910,
201276366,norgessjoefartstidende,1910,Oslo
204651884,unglyden ,1910,Voss
201797750,trondhjemsadresseavis,1910,Trondheim
202944183,aftenposten,1910,Oslo
204741453,Laagendalsposten ,1910,Kongsberg
200027790,agder,1910,
202786875,skandinaven,1910,
201992993,arbeidet,1910,Bergen
200525869,finnmarksposten,1910,Nordkapp
201992989,arbeidet,1910,Bergen
200027850,agder,1910,
201477485,romsdalsbudstikke,1910,Molde
202483331,langesundsposten,1910,
201345523,osterdolen,1910,Tynset
203117111,indheredsposten,1910,
200866323,kongsbergdagblad,1910,Kongsberg
203386894,sarpen,1910,
202181433,farsundsavis,1910,Farsund
204241544,gudbrandsdalensfolkebladgjoevik,1910,
202059880,breviksposten,1910,Porsgrunn
202023206,bergensaftenbladbergenattenattini,1910,Bergen
201967661,akershus,1910,Lillestrøm
201035680,morgenbladet,1910,Oslo
201276478,norgessjoefartstidende,1910,Oslo
202944762,aftenposten,1910,Oslo
201452144,romerikesblad,1910,Lillestrøm
201035898,morgenbladet,1910,Oslo
200217427,bergenstidende,1910,Bergen
203983675,oerebladet,1910,
202621802,norskkundgjoerelsestidende,1910,Oslo
201152818,nedenaesamtstidende,1910,Risør
201534664,selbyggen,1910,Selbu
204319027,gjoviksbladattenattifire,1910,
201797964,trondhjemsadresseavis,1910,Trondheim
200436771,dunderlandsdoelen,1910,Rana
202040734,bergensannoncetidende,1910,
204486833,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
203872474,buskerudsblad,1910,
202642151,oplandenesavis,1910,Hamar
203303107,buskerudsamtstidendedrammen,1910,
203125142,indtrondelagen,1910,
202479242,landmandsposten,1910,
200564479,foerstemai,1910,Stavanger
204733529,Laagendalsposten ,1910,Kongsberg
203455810,vestfoldsandefjordatten,1910,
200790889,hedemarkensamtstidende,1910,Hamar
201629264,stjordalensblad,1910,Stjørdal
203729017,warensardne,1910,
201797683,trondhjemsadresseavis,1910,Trondheim
200642908,gjengangeren,1910,Horten
204505532,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
200694088,gudbrandsdoelen,1910,Lillehammer
202505771,listerogmandalsamtstidendeogadresseavis,1910,Lindesnes
201797884,trondhjemsadresseavis,1910,Trondheim
202023511,bergensaftenbladbergenattenattini,1910,Bergen
202609784,nordtroenderen,1910,
203153708,nordenfjeldsktidende,1910,Levanger
203616142,helgeland,1910,
200044439,agderposten,1910,Arendal
202944492,aftenposten,1910,Oslo
201974995,akershuspostenlillestroemnitten,1910,Lørenskog
202222788,folketidendetrondheimattennittien,1910,Trondheim
200217452,bergenstidende,1910,Bergen
201671746,svelviksposten,1910,Drammen
200454962,faedrelandsvennen,1910,Kristiansand
200027864,agder,1910,
201600207,solungen,1910,Kongsvinger
201471585,romsdalsamtstidende,1910,Kristiansund
200564540,foerstemai,1910,Stavanger
202060020,breviksposten,1910,Porsgrunn
201217572,nordlys,1910,Tromsø
201345527,osterdolen,1910,Tynset
202187135,finmarken,1910,Vardø
201993007,arbeidet,1910,Bergen
202050511,bodotidende,1910,Bodø
202059916,breviksposten,1910,Porsgrunn
201781515,tromsoestiftstidende,1910,Tromsø
203609918,narviktidende,1910,
201993049,arbeidet,1910,Bergen
200623880,fremtiden,1910,Drammen
202944664,aftenposten,1910,Oslo
202302452,grimstadposten,1910,
202579953,nordlandsfolkeblad,1910,
203153756,nordenfjeldsktidende,1910,Levanger
201600213,solungen,1910,Kongsvinger
201671755,svelviksposten,1910,Drammen
201775743,tromsoeposten,1910,Tromsø
201505912,sandefjordsblad,1910,Sandefjord
202554126,namdalensblad,1910,
203455813,vestfoldsandefjordatten,1910,
202302426,grimstadposten,1910,
202944331,aftenposten,1910,Oslo
203165821,nordrebergenhusamtstidende,1910,Kinn
202181380,farsundsavis,1910,Farsund
200253808,bratsbergdemokraten,1910,Skien
201152834,nedenaesamtstidende,1910,Risør
203198925,stavangeraftenblad,1910,Stavanger
202556382,namdalensfolkeblad,1910,
202944257,aftenposten,1910,Oslo
201035923,morgenbladet,1910,Oslo
200667767,glommendalen,1910,Kongsvinger
202500352,listerfarsundatten,1910,
203878478,aftenpostenukensnytt,1910,
200217591,bergenstidende,1910,Bergen
202541159,mossavis,1910,Moss
202556297,namdalensfolkeblad,1910,
204733983,Laagendalsposten ,1910,Kongsberg
200027875,agder,1910,
201975028,akershuspostenlillestroemnitten,1910,Lørenskog
203125250,indtrondelagen,1910,
200790855,hedemarkensamtstidende,1910,Hamar
203433339,tvedestrandogomegnsavis,1910,
202452166,jarlsbergoglarviksamtstidende,1910,Larvik
202474820,kristiansundspostenatten,1910,
204293350,vestoplaendingen,1910,
201967639,akershus,1910,Lillestrøm
202944584,aftenposten,1910,Oslo
201276468,norgessjoefartstidende,1910,Oslo
201834000,valdres,1910,Nord-Aurdal
204702672,Laagendalsposten ,1910,Kongsberg
201035376,morgenbladet,1910,Oslo
203125213,indtrondelagen,1910,
201163488,nordisktidende,1910,
202040739,bergensannoncetidende,1910,
202536062,mossaftenblad,1910,
201600193,solungen,1910,Kongsvinger
202452026,jarlsbergoglarviksamtstidende,1910,Larvik
202609751,nordtroenderen,1910,
200044426,agderposten,1910,Arendal
203455820,vestfoldsandefjordatten,1910,
203455752,vestfoldsandefjordatten,1910,
202944722,aftenposten,1910,Oslo
201534657,selbyggen,1910,Selbu
202621971,norskkundgjoerelsestidende,1910,Oslo
203751063,fjellposten,1910,
200676383,grimstadadressetiden,1910,Grimstad
203974782,buskerudsblad,1910,
202059967,breviksposten,1910,Porsgrunn
204319063,gjoviksbladattenattifire,1910,
204045300,lofotposten,1910,
202023374,bergensaftenbladbergenattenattini,1910,Bergen
200694027,gudbrandsdoelen,1910,Lillehammer
202302457,grimstadposten,1910,
201035690,morgenbladet,1910,Oslo
202521442,moldeannonceblad,1910,
202609738,nordtroenderen,1910,
202452144,jarlsbergoglarviksamtstidende,1910,Larvik
200866252,kongsbergdagblad,1910,Kongsberg
201950844,agderposten,1910,Arendal
201833933,valdres,1910,Nord-Aurdal
201477529,romsdalsbudstikke,1910,Molde
202786844,skandinaven,1910,
204607744,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
203198885,stavangeraftenblad,1910,Stavanger
201557027,socialdemokraten,1910,Oslo
201973520,akershusfolkebladdroebak,1910,Oslo
203455632,vestfoldsandefjordatten,1910,
203125149,indtrondelagen,1910,
201035633,morgenbladet,1910,Oslo
200623967,fremtiden,1910,Drammen
202944420,aftenposten,1910,Oslo
201572942,sogningen,1910,Sogndal
201505895,sandefjordsblad,1910,Sandefjord
202500355,listerfarsundatten,1910,
203358814,oevresmaalenene,1910,Indre Østfold
202609710,nordtroenderen,1910,
201833884,valdres,1910,Nord-Aurdal
201798004,trondhjemsadresseavis,1910,Trondheim
200601519,fredriksstadtilskuer,1910,Fredrikstad
202050576,bodotidende,1910,Bodø
202222780,folketidendetrondheimattennittien,1910,Trondheim
200667774,glommendalen,1910,Kongsvinger
200310901,dagbladet,1910,Oslo
201109403,mosstilskuer,1910,Moss
202040852,bergensannoncetidende,1910,
204615562,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
204741147,Laagendalsposten ,1910,Kongsberg
202222897,folketidendetrondheimattennittien,1910,Trondheim
203718872,helgeland,1910,
200752889,harstadtidende,1910,Harstad
201035556,morgenbladet,1910,Oslo
204536985,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
200454931,faedrelandsvennen,1910,Kristiansand
201797740,trondhjemsadresseavis,1910,Trondheim
200676410,grimstadadressetiden,1910,Grimstad
200752828,harstadtidende,1910,Harstad
203198835,stavangeraftenblad,1910,Stavanger
201035693,morgenbladet,1910,Oslo
202302536,grimstadposten,1910,
202050593,bodotidende,1910,Bodø
202302481,grimstadposten,1910,
201797896,trondhjemsadresseavis,1910,Trondheim
201309884,oeieren,1910,
201217628,nordlys,1910,Tromsø
200310881,dagbladet,1910,Oslo
200217479,bergenstidende,1910,Bergen
202944687,aftenposten,1910,Oslo
202023412,bergensaftenbladbergenattenattini,1910,Bergen
203835647,oerebladet,1910,
201194347,nordlandsposten,1910,Bodø
200311087,dagbladet,1910,Oslo
201671725,svelviksposten,1910,Drammen
204660458,Bergensposten Fram (Bergen 1892-1893) ,1910,Bergen
200885944,kysten,1910,Oslo
202040903,bergensannoncetidende,1910,
201217537,nordlys,1910,Tromsø
203639184,buskerudsblad,1910,
202601712,nordretrondhjemsamtstidende,1910,
202023465,bergensaftenbladbergenattenattini,1910,Bergen
201950726,agderposten,1910,Arendal
202541224,mossavis,1910,Moss
200623975,fremtiden,1910,Drammen
203125220,indtrondelagen,1910,
200667763,glommendalen,1910,Kongsvinger
200886187,kysten,1910,Oslo
201452101,romerikesblad,1910,Lillestrøm
200358224,dagensnytt,1910,
202944956,aftenposten,1910,Oslo
200811229,helgelandsblad,1910,
203520370,oerebladet,1910,
203411554,soloerposten,1910,
201316158,ofotenstidende,1910,Narvik
200886128,kysten,1910,Oslo
201992900,arbeidet,1910,Bergen
202944749,aftenposten,1910,Oslo
201194353,nordlandsposten,1910,Bodø
203463205,vossavis,1910,
202585499,nordlandsposten,1910,Bodø
200358196,dagensnytt,1910,
202579906,nordlandsfolkeblad,1910,
202187149,finmarken,1910,Vardø
203663232,salten,1910,
200642906,gjengangeren,1910,Horten
203125282,indtrondelagen,1910,
203483196,nordland,1910,
201950833,agderposten,1910,Arendal
202505793,listerogmandalsamtstidendeogadresseavis,1910,Lindesnes
200310892,dagbladet,1910,Oslo
201798029,trondhjemsadresseavis,1910,Trondheim
200694119,gudbrandsdoelen,1910,Lillehammer
202944540,aftenposten,1910,Oslo
202756655,romsdalstidende,1910,
201505843,sandefjordsblad,1910,Sandefjord
201833928,valdres,1910,Nord-Aurdal
201992955,arbeidet,1910,Bergen
201560852,soendretrondhjemsamtstidende,1910,Orkdal
202500279,listerfarsundatten,1910,
202023291,bergensaftenbladbergenattenattini,1910,Bergen
202222958,folketidendetrondheimattennittien,1910,Trondheim
201560784,soendretrondhjemsamtstidende,1910,Orkdal
202521380,moldeannonceblad,1910,
200831037,indresmaalenenesavis,1910,Indre Østfold
202554165,namdalensblad,1910,
202495497,lindesnes,1910,Mandal
200676357,grimstadadressetiden,1910,Grimstad
202621700,norskkundgjoerelsestidende,1910,Oslo
201833893,valdres,1910,Nord-Aurdal
201817111,tvedestrandsposten,1910,Tvedestrand
202944712,aftenposten,1910,Oslo
203463138,vossavis,1910,
203199037,stavangeraftenblad,1910,Stavanger
201035866,morgenbladet,1910,Oslo
200044407,agderposten,1910,Arendal
200623921,fremtiden,1910,Drammen
202059921,breviksposten,1910,Porsgrunn
203198915,stavangeraftenblad,1910,Stavanger
202222821,folketidendetrondheimattennittien,1910,Trondheim
202483328,langesundsposten,1910,
202556340,namdalensfolkeblad,1910,
202642182,oplandenesavis,1910,Hamar
202474928,kristiansundspostenatten,1910,
200642825,gjengangeren,1910,Horten
201833879,valdres,1910,Nord-Aurdal
203430344,tunsbergeren,1910,
202944357,aftenposten,1910,Oslo
201781569,tromsoestiftstidende,1910,Tromsø
204319104,gjoviksbladattenattifire,1910,
201163490,nordisktidende,1910,
200694009,gudbrandsdoelen,1910,Lillehammer
202790752,soendmoerefolkeblad,1910,
200601556,fredriksstadtilskuer,1910,Fredrikstad
204489279,Hamar Stiftstidende ,1910,Hamar
202536047,mossaftenblad,1910,
201594644,sognstidend,1910,Sogndal
202479145,landmandsposten,1910,
204613158,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
202474899,kristiansundspostenatten,1910,
204361059,Hamar Stiftstidende ,1910,Hamar
201993129,arbeidet,1910,Bergen
202642185,oplandenesavis,1910,Hamar
203125241,indtrondelagen,1910,
203463219,vossavis,1910,
202239733,fredrikshaldsavis,1910,
200311179,dagbladet,1910,Oslo
201797741,trondhjemsadresseavis,1910,Trondheim
202556293,namdalensfolkeblad,1910,
202187125,finmarken,1910,Vardø
202159008,egersundsposten,1910,Eigersund
202505794,listerogmandalsamtstidendeogadresseavis,1910,Lindesnes
200454901,faedrelandsvennen,1910,Kristiansand
202495472,lindesnes,1910,Mandal
200454975,faedrelandsvennen,1910,Kristiansand
201170371,nordkapp,1910,
201035346,morgenbladet,1910,Oslo
202474804,kristiansundspostenatten,1910,
202059993,breviksposten,1910,Porsgrunn
203302937,buskerudsamtstidendedrammen,1910,
202057347,breidablik,1910,
200642922,gjengangeren,1910,Horten
203411654,soloerposten,1910,
201797808,trondhjemsadresseavis,1910,Trondheim
201035565,morgenbladet,1910,Oslo
202181397,farsundsavis,1910,Farsund
202601758,nordretrondhjemsamtstidende,1910,
203463199,vossavis,1910,
202023234,bergensaftenbladbergenattenattini,1910,Bergen
202483308,langesundsposten,1910,
203536837,aftenpostenukensnytt,1910,
201600295,solungen,1910,Kongsvinger
202944533,aftenposten,1910,Oslo
201967659,akershus,1910,Lillestrøm
202483350,langesundsposten,1910,
204318976,gjoviksbladattenattifire,1910,
202452082,jarlsbergoglarviksamtstidende,1910,Larvik
202756645,romsdalstidende,1910,
200602341,fremover,1910,Narvik
202944624,aftenposten,1910,Oslo
203199028,stavangeraftenblad,1910,Stavanger
203393428,senjensbladnittennullsju,1910,
201992970,arbeidet,1910,Bergen
201600290,solungen,1910,Kongsvinger
203386841,sarpen,1910,
202023458,bergensaftenbladbergenattenattini,1910,Bergen
203819046,oerebladet,1910,
200885980,kysten,1910,Oslo
200886092,kysten,1910,Oslo
202621829,norskkundgjoerelsestidende,1910,Oslo
202012912,baerumogaskersblad,1910,
204355165,unglyden ,1910,Voss
204675697,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
200310872,dagbladet,1910,Oslo
201035595,morgenbladet,1910,Oslo
202786898,skandinaven,1910,
